0.0000000000;0.0000000000
0.0100000000;0.0000005393
0.0200000000;0.0000010808
0.0300000000;0.0000016266
0.0400000000;0.0000021787
0.0500000000;0.0000027394
0.0600000000;0.0000033107
0.0700000000;0.0000038948
0.0800000000;0.0000044939
0.0900000000;0.0000051103
0.1000000000;0.0000057462
0.1100000000;0.0000064038
0.1200000000;0.0000070856
0.1300000000;0.0000077940
0.1400000000;0.0000085315
0.1500000000;0.0000093008
0.1600000000;0.0000101044
0.1700000000;0.0000109451
0.1800000000;0.0000118259
0.1900000000;0.0000127497
0.2000000000;0.0000137196
0.2100000000;0.0000147390
0.2200000000;0.0000158111
0.2300000000;0.0000169395
0.2400000000;0.0000181279
0.2500000000;0.0000193802
0.2600000000;0.0000207004
0.2700000000;0.0000220927
0.2800000000;0.0000235617
0.2900000000;0.0000251119
0.3000000000;0.0000267481
0.3100000000;0.0000284756
0.3200000000;0.0000302997
0.3300000000;0.0000322259
0.3400000000;0.0000342603
0.3500000000;0.0000364089
0.3600000000;0.0000386782
0.3700000000;0.0000410752
0.3800000000;0.0000436068
0.3900000000;0.0000462806
0.4000000000;0.0000491046
0.4100000000;0.0000520868
0.4200000000;0.0000552361
0.4300000000;0.0000585614
0.4400000000;0.0000620723
0.4500000000;0.0000657788
0.4600000000;0.0000696914
0.4700000000;0.0000738211
0.4800000000;0.0000781794
0.4900000000;0.0000827784
0.5000000000;0.0000876308
0.5100000000;0.0000927498
0.5200000000;0.0000981493
0.5300000000;0.0001038439
0.5400000000;0.0001098490
0.5500000000;0.0001161804
0.5600000000;0.0001228549
0.5700000000;0.0001298900
0.5800000000;0.0001373042
0.5900000000;0.0001451166
0.6000000000;0.0001533473
0.6100000000;0.0001620173
0.6200000000;0.0001711487
0.6300000000;0.0001807644
0.6400000000;0.0001908885
0.6500000000;0.0002015462
0.6600000000;0.0002127636
0.6700000000;0.0002245684
0.6800000000;0.0002369892
0.6900000000;0.0002500559
0.7000000000;0.0002637999
0.7100000000;0.0002782539
0.7200000000;0.0002934520
0.7300000000;0.0003094298
0.7400000000;0.0003262245
0.7500000000;0.0003438749
0.7600000000;0.0003624214
0.7700000000;0.0003819062
0.7800000000;0.0004023734
0.7900000000;0.0004238687
0.8000000000;0.0004464400
0.8100000000;0.0004701371
0.8200000000;0.0004950118
0.8300000000;0.0005211182
0.8400000000;0.0005485126
0.8500000000;0.0005772535
0.8600000000;0.0006074020
0.8700000000;0.0006390214
0.8800000000;0.0006721779
0.8900000000;0.0007069401
0.9000000000;0.0007433794
0.9100000000;0.0007815701
0.9200000000;0.0008215895
0.9300000000;0.0008635176
0.9400000000;0.0009074380
0.9500000000;0.0009534372
0.9600000000;0.0010016051
0.9700000000;0.0010520352
0.9800000000;0.0011048244
0.9900000000;0.0011600733
1.0000000000;0.0012178864
1.0100000000;0.0012783720
1.0200000000;0.0013416423
1.0300000000;0.0014078139
1.0400000000;0.0014770076
1.0500000000;0.0015493486
