0 8.74528e+07 -1.28989e+08 -1.86999e+07
86400 6.09974e+07 -9.88671e+07 -1.38113e+07
259200 8.26416e+06 -2.52396e+07 -2.95713e+06
518400 -4.70012e+08 1.22483e+09 1.43059e+08
864000 -7.25969e+08 1.87122e+09 2.19355e+08
1296000 -9.81939e+08 2.51765e+09 2.95655e+08
1814400 -1.23791e+09 3.16407e+09 3.71954e+08
2419200 -1.49386e+09 3.81046e+09 4.48251e+08
3110400 -1.74982e+09 4.45685e+09 5.24546e+08
3888000 -2.00577e+09 5.10322e+09 6.0084e+08
4752000 -2.26171e+09 5.74958e+09 6.77132e+08
5702400 -2.51765e+09 6.39594e+09 7.53424e+08
6739200 -2.77359e+09 7.04228e+09 8.29714e+08
7862400 -3.02953e+09 7.68862e+09 9.06004e+08
9072000 -3.28546e+09 8.33496e+09 9.82293e+08
10368000 -3.54139e+09 8.98129e+09 1.05858e+09
11750400 -3.79732e+09 9.62762e+09 1.13487e+09
13219200 -4.05325e+09 1.02739e+10 1.21116e+09
14774400 -4.30918e+09 1.09203e+10 1.28745e+09
16416000 -4.56511e+09 1.15666e+10 1.36373e+09
18144000 -4.82103e+09 1.22129e+10 1.44002e+09
19958400 -5.07696e+09 1.28592e+10 1.51631e+09
21859200 -5.33288e+09 1.35055e+10 1.59259e+09
23846400 -5.5888e+09 1.41518e+10 1.66888e+09
25920000 -5.84472e+09 1.47981e+10 1.74516e+09
28080000 -6.10065e+09 1.54444e+10 1.82145e+09
30326400 -6.35657e+09 1.60907e+10 1.89774e+09
32659200 -6.61249e+09 1.6737e+10 1.97402e+09
35078400 -6.86841e+09 1.73833e+10 2.05031e+09
37584000 -7.12433e+09 1.80296e+10 2.12659e+09
40176000 -7.38025e+09 1.86759e+10 2.20288e+09
42854400 -7.63616e+09 1.93222e+10 2.27916e+09
45619200 -7.89208e+09 1.99685e+10 2.35545e+09
48470400 -8.148e+09 2.06148e+10 2.43173e+09
51408000 -8.40392e+09 2.12611e+10 2.50801e+09
54432000 -8.65984e+09 2.19074e+10 2.5843e+09
57542400 -8.91575e+09 2.25537e+10 2.66058e+09
60739200 -9.17167e+09 2.32e+10 2.73687e+09
64022400 -9.42759e+09 2.38463e+10 2.81315e+09
67392000 -9.6835e+09 2.44926e+10 2.88943e+09
70848000 -9.93942e+09 2.51389e+10 2.96572e+09
74390400 -1.01953e+10 2.57851e+10 3.042e+09
78019200 -1.04512e+10 2.64314e+10 3.11829e+09
81734400 -1.07072e+10 2.70777e+10 3.19457e+09
85536000 -1.09631e+10 2.7724e+10 3.27085e+09
89424000 -1.1219e+10 2.83703e+10 3.34714e+09
93398400 -1.14749e+10 2.90166e+10 3.42342e+09
97459200 -1.17308e+10 2.96629e+10 3.4997e+09
101606400 -1.19867e+10 3.03091e+10 3.57599e+09
105840000 -1.22427e+10 3.09554e+10 3.65227e+09
110160000 -1.24986e+10 3.16017e+10 3.72855e+09
114566400 -1.27545e+10 3.2248e+10 3.80484e+09
119059200 -1.30104e+10 3.28943e+10 3.88112e+09
123638400 -1.32663e+10 3.35406e+10 3.9574e+09
128304000 -1.35222e+10 3.41869e+10 4.03369e+09
133056000 -1.37781e+10 3.48331e+10 4.10997e+09
137894400 -1.4034e+10 3.54794e+10 4.18625e+09
142819200 -1.429e+10 3.61257e+10 4.26254e+09
147830400 -1.45459e+10 3.6772e+10 4.33882e+09
152928000 -1.48018e+10 3.74183e+10 4.4151e+09
158112000 -1.50577e+10 3.80645e+10 4.49139e+09
163382400 -1.53136e+10 3.87108e+10 4.56767e+09
168739200 -1.55695e+10 3.93571e+10 4.64395e+09
174182400 -1.58254e+10 4.00034e+10 4.72023e+09
179712000 -1.60813e+10 4.06497e+10 4.79652e+09
185328000 -1.63373e+10 4.12959e+10 4.8728e+09
191030400 -1.65932e+10 4.19422e+10 4.94908e+09
196819200 -1.68491e+10 4.25885e+10 5.02537e+09
202694400 -1.7105e+10 4.32348e+10 5.10165e+09
208656000 -1.73609e+10 4.38811e+10 5.17793e+09
214704000 -1.76168e+10 4.45273e+10 5.25421e+09
220838400 -1.78727e+10 4.51736e+10 5.3305e+09
227059200 -1.81286e+10 4.58199e+10 5.40678e+09
233366400 -1.83846e+10 4.64662e+10 5.48306e+09
239760000 -1.86405e+10 4.71125e+10 5.55935e+09
246240000 -1.88964e+10 4.77587e+10 5.63563e+09
252806400 -1.91523e+10 4.8405e+10 5.71191e+09
259459200 -1.94082e+10 4.90513e+10 5.78819e+09
266198400 -1.96641e+10 4.96976e+10 5.86448e+09
273024000 -1.992e+10 5.03439e+10 5.94076e+09
279936000 -2.01759e+10 5.09901e+10 6.01704e+09
286934400 -2.04318e+10 5.16364e+10 6.09332e+09
294019200 -2.06878e+10 5.22827e+10 6.16961e+09
301190400 -2.09437e+10 5.2929e+10 6.24589e+09
308448000 -2.11996e+10 5.35752e+10 6.32217e+09
315792000 -2.14555e+10 5.42215e+10 6.39845e+09
323222400 -2.17114e+10 5.48678e+10 6.47474e+09
330739200 -2.19673e+10 5.55141e+10 6.55102e+09
338342400 -2.22232e+10 5.61603e+10 6.6273e+09
346032000 -2.24791e+10 5.68066e+10 6.70358e+09
353808000 -2.2735e+10 5.74529e+10 6.77986e+09
361670400 -2.2991e+10 5.80992e+10 6.85615e+09
369619200 -2.32469e+10 5.87455e+10 6.93243e+09
377654400 -2.35028e+10 5.93917e+10 7.00871e+09
385776000 -2.37587e+10 6.0038e+10 7.08499e+09
393984000 -2.40146e+10 6.06843e+10 7.16128e+09
402278400 -2.42705e+10 6.13306e+10 7.23756e+09
410659200 -2.45264e+10 6.19768e+10 7.31384e+09
419126400 -2.47823e+10 6.26231e+10 7.39012e+09
427680000 -2.50382e+10 6.32694e+10 7.46641e+09
436320000 -2.52941e+10 6.39157e+10 7.54269e+09
445046400 -2.55501e+10 6.45619e+10 7.61897e+09
453859200 -2.5806e+10 6.52082e+10 7.69525e+09
462758400 -2.60619e+10 6.58545e+10 7.77153e+09
471744000 -2.63178e+10 6.65008e+10 7.84782e+09
480816000 -2.65737e+10 6.7147e+10 7.9241e+09
489974400 -2.68296e+10 6.77933e+10 8.00038e+09
499219200 -2.70855e+10 6.84396e+10 8.07666e+09
508550400 -2.73414e+10 6.90859e+10 8.15295e+09
517968000 -2.75973e+10 6.97321e+10 8.22923e+09
527472000 -2.78532e+10 7.03784e+10 8.30551e+09
537062400 -2.81092e+10 7.10247e+10 8.38179e+09
546739200 -2.83651e+10 7.16709e+10 8.45807e+09
556502400 -2.8621e+10 7.23172e+10 8.53436e+09
566352000 -2.88769e+10 7.29635e+10 8.61064e+09
576288000 -2.91328e+10 7.36098e+10 8.68692e+09
586310400 -2.93887e+10 7.4256e+10 8.7632e+09
596419200 -2.96446e+10 7.49023e+10 8.83948e+09
606614400 -2.99005e+10 7.55486e+10 8.91577e+09
616896000 -3.01564e+10 7.61949e+10 8.99205e+09
627264000 -3.04123e+10 7.68411e+10 9.06833e+09
637718400 -3.06683e+10 7.74874e+10 9.14461e+09
648259200 -3.09242e+10 7.81337e+10 9.22089e+09
658886400 -3.11801e+10 7.878e+10 9.29718e+09
669600000 -3.1436e+10 7.94262e+10 9.37346e+09
680400000 -3.16919e+10 8.00725e+10 9.44974e+09
691286400 -3.19478e+10 8.07188e+10 9.52602e+09
702259200 -3.22037e+10 8.13651e+10 9.6023e+09
713318400 -3.24596e+10 8.20113e+10 9.67859e+09
724464000 -3.27155e+10 8.26576e+10 9.75487e+09
735696000 -3.29714e+10 8.33039e+10 9.83115e+09
747014400 -3.32273e+10 8.39501e+10 9.90743e+09
758419200 -3.34833e+10 8.45964e+10 9.98371e+09
769910400 -3.37392e+10 8.52427e+10 1.006e+10
781488000 -3.39951e+10 8.5889e+10 1.01363e+10
793152000 -3.4251e+10 8.65352e+10 1.02126e+10
804902400 -3.45069e+10 8.71815e+10 1.02888e+10
816739200 -3.47628e+10 8.78278e+10 1.03651e+10
828662400 -3.50187e+10 8.84741e+10 1.04414e+10
840672000 -3.52746e+10 8.91203e+10 1.05177e+10
852768000 -3.55305e+10 8.97666e+10 1.0594e+10
864950400 -3.57864e+10 9.04129e+10 1.06703e+10
877219200 -3.60423e+10 9.10591e+10 1.07465e+10
889574400 -3.62983e+10 9.17054e+10 1.08228e+10
902016000 -3.65542e+10 9.23517e+10 1.08991e+10
914544000 -3.68101e+10 9.2998e+10 1.09754e+10
927158400 -3.7066e+10 9.36442e+10 1.10517e+10
939859200 -3.73219e+10 9.42905e+10 1.11279e+10
952646400 -3.75778e+10 9.49368e+10 1.12042e+10
965520000 -3.78337e+10 9.5583e+10 1.12805e+10
