0 6.66324e+08 -3.36956e+08 -1.35094e+07
86400 6.65244e+08 -3.35098e+08 -1.34929e+07
259200 6.63365e+08 -3.32841e+08 -1.34603e+07
518400 6.6068e+08 -3.30181e+08 -1.34112e+07
864000 6.57178e+08 -3.27114e+08 -1.33456e+07
1296000 6.52847e+08 -3.23636e+08 -1.32632e+07
1814400 6.47671e+08 -3.19742e+08 -1.31635e+07
2419200 6.41633e+08 -3.15423e+08 -1.30464e+07
3110400 6.34711e+08 -3.10672e+08 -1.29113e+07
3888000 6.26881e+08 -3.05479e+08 -1.27576e+07
4752000 6.18116e+08 -2.99832e+08 -1.2585e+07
5702400 6.08382e+08 -2.93718e+08 -1.23926e+07
6739200 5.97643e+08 -2.8712e+08 -1.21798e+07
7862400 5.85856e+08 -2.80021e+08 -1.19455e+07
9072000 5.7297e+08 -2.724e+08 -1.16889e+07
10368000 5.58926e+08 -2.64231e+08 -1.14086e+07
11750400 5.43658e+08 -2.55487e+08 -1.11033e+07
13219200 5.27083e+08 -2.46132e+08 -1.07714e+07
14774400 5.09105e+08 -2.36125e+08 -1.04107e+07
16416000 4.89609e+08 -2.25419e+08 -1.0019e+07
18144000 4.68451e+08 -2.13953e+08 -9.59325e+06
19958400 4.45454e+08 -2.01652e+08 -9.12984e+06
21859200 4.20393e+08 -1.88425e+08 -8.6241e+06
23846400 3.92974e+08 -1.74149e+08 -8.06996e+06
25920000 3.628e+08 -1.58663e+08 -7.45919e+06
28080000 3.29309e+08 -1.4174e+08 -6.7802e+06
30326400 2.91662e+08 -1.23049e+08 -6.01555e+06
32659200 2.48486e+08 -1.02056e+08 -5.13677e+06
35078400 1.97231e+08 -7.7795e+07 -4.09081e+06
37584000 1.31958e+08 -4.81071e+07 -2.75378e+06
40176000 3.02256e+07 -5.42364e+06 -655005
42854400 -1.03848e+09 2.10539e+08 2.23582e+07
45619200 -1.61118e+09 3.35436e+08 3.46525e+07
48470400 -2.18396e+09 4.60346e+08 4.69484e+07
51408000 -2.75672e+09 5.85253e+08 5.9244e+07
54432000 -3.32946e+09 7.10154e+08 7.15391e+07
57542400 -3.90217e+09 8.3505e+08 8.38337e+07
60739200 -4.47486e+09 9.59942e+08 9.61278e+07
64022400 -5.04754e+09 1.08483e+09 1.08422e+08
67392000 -5.62021e+09 1.20972e+09 1.20715e+08
70848000 -6.19286e+09 1.3346e+09 1.33009e+08
74390400 -6.76551e+09 1.45948e+09 1.45302e+08
78019200 -7.33814e+09 1.58436e+09 1.57595e+08
81734400 -7.91077e+09 1.70924e+09 1.69887e+08
85536000 -8.4834e+09 1.83412e+09 1.8218e+08
89424000 -9.05601e+09 1.95899e+09 1.94473e+08
93398400 -9.62863e+09 2.08387e+09 2.06765e+08
97459200 -1.02012e+10 2.20874e+09 2.19057e+08
101606400 -1.07738e+10 2.33361e+09 2.3135e+08
105840000 -1.13464e+10 2.45849e+09 2.43642e+08
110160000 -1.1919e+10 2.58336e+09 2.55934e+08
114566400 -1.24916e+10 2.70823e+09 2.68226e+08
119059200 -1.30642e+10 2.8331e+09 2.80518e+08
123638400 -1.36368e+10 2.95797e+09 2.9281e+08
128304000 -1.42094e+10 3.08284e+09 3.05102e+08
133056000 -1.4782e+10 3.20771e+09 3.17394e+08
137894400 -1.53546e+10 3.33257e+09 3.29685e+08
142819200 -1.59272e+10 3.45744e+09 3.41977e+08
147830400 -1.64997e+10 3.58231e+09 3.54269e+08
152928000 -1.70723e+10 3.70718e+09 3.66561e+08
158112000 -1.76449e+10 3.83204e+09 3.78852e+08
163382400 -1.82175e+10 3.95691e+09 3.91144e+08
168739200 -1.879e+10 4.08178e+09 4.03435e+08
174182400 -1.93626e+10 4.20664e+09 4.15727e+08
179712000 -1.99352e+10 4.33151e+09 4.28019e+08
185328000 -2.05078e+10 4.45638e+09 4.4031e+08
191030400 -2.10803e+10 4.58124e+09 4.52602e+08
196819200 -2.16529e+10 4.70611e+09 4.64893e+08
202694400 -2.22255e+10 4.83097e+09 4.77185e+08
208656000 -2.2798e+10 4.95584e+09 4.89476e+08
214704000 -2.33706e+10 5.0807e+09 5.01767e+08
220838400 -2.39432e+10 5.20556e+09 5.14059e+08
227059200 -2.45157e+10 5.33043e+09 5.2635e+08
233366400 -2.50883e+10 5.45529e+09 5.38642e+08
239760000 -2.56609e+10 5.58016e+09 5.50933e+08
246240000 -2.62334e+10 5.70502e+09 5.63224e+08
252806400 -2.6806e+10 5.82988e+09 5.75516e+08
259459200 -2.73786e+10 5.95475e+09 5.87807e+08
266198400 -2.79511e+10 6.07961e+09 6.00098e+08
273024000 -2.85237e+10 6.20447e+09 6.1239e+08
279936000 -2.90962e+10 6.32934e+09 6.24681e+08
286934400 -2.96688e+10 6.4542e+09 6.36972e+08
294019200 -3.02414e+10 6.57906e+09 6.49263e+08
301190400 -3.08139e+10 6.70393e+09 6.61555e+08
308448000 -3.13865e+10 6.82879e+09 6.73846e+08
315792000 -3.1959e+10 6.95365e+09 6.86137e+08
323222400 -3.25316e+10 7.07851e+09 6.98428e+08
330739200 -3.31041e+10 7.20338e+09 7.1072e+08
338342400 -3.36767e+10 7.32824e+09 7.23011e+08
346032000 -3.42493e+10 7.4531e+09 7.35302e+08
353808000 -3.48218e+10 7.57796e+09 7.47593e+08
361670400 -3.53944e+10 7.70283e+09 7.59884e+08
369619200 -3.59669e+10 7.82769e+09 7.72176e+08
377654400 -3.65395e+10 7.95255e+09 7.84467e+08
385776000 -3.7112e+10 8.07741e+09 7.96758e+08
393984000 -3.76846e+10 8.20227e+09 8.09049e+08
402278400 -3.82571e+10 8.32713e+09 8.2134e+08
410659200 -3.88297e+10 8.452e+09 8.33631e+08
419126400 -3.94022e+10 8.57686e+09 8.45922e+08
427680000 -3.99748e+10 8.70172e+09 8.58214e+08
436320000 -4.05473e+10 8.82658e+09 8.70505e+08
445046400 -4.11199e+10 8.95144e+09 8.82796e+08
453859200 -4.16925e+10 9.0763e+09 8.95087e+08
462758400 -4.2265e+10 9.20117e+09 9.07378e+08
471744000 -4.28376e+10 9.32603e+09 9.19669e+08
480816000 -4.34101e+10 9.45089e+09 9.3196e+08
489974400 -4.39827e+10 9.57575e+09 9.44251e+08
499219200 -4.45552e+10 9.70061e+09 9.56542e+08
508550400 -4.51278e+10 9.82547e+09 9.68834e+08
517968000 -4.57003e+10 9.95033e+09 9.81125e+08
527472000 -4.62729e+10 1.00752e+10 9.93416e+08
537062400 -4.68454e+10 1.02001e+10 1.00571e+09
546739200 -4.7418e+10 1.03249e+10 1.018e+09
556502400 -4.79905e+10 1.04498e+10 1.03029e+09
566352000 -4.85631e+10 1.05746e+10 1.04258e+09
576288000 -4.91356e+10 1.06995e+10 1.05487e+09
586310400 -4.97082e+10 1.08244e+10 1.06716e+09
596419200 -5.02807e+10 1.09492e+10 1.07945e+09
606614400 -5.08533e+10 1.10741e+10 1.09174e+09
616896000 -5.14258e+10 1.11989e+10 1.10404e+09
627264000 -5.19983e+10 1.13238e+10 1.11633e+09
637718400 -5.25709e+10 1.14487e+10 1.12862e+09
648259200 -5.31434e+10 1.15735e+10 1.14091e+09
658886400 -5.3716e+10 1.16984e+10 1.1532e+09
669600000 -5.42885e+10 1.18232e+10 1.16549e+09
680400000 -5.48611e+10 1.19481e+10 1.17778e+09
691286400 -5.54336e+10 1.2073e+10 1.19007e+09
702259200 -5.60062e+10 1.21978e+10 1.20236e+09
713318400 -5.65787e+10 1.23227e+10 1.21465e+09
724464000 -5.71513e+10 1.24475e+10 1.22695e+09
735696000 -5.77238e+10 1.25724e+10 1.23924e+09
747014400 -5.82964e+10 1.26973e+10 1.25153e+09
758419200 -5.88689e+10 1.28221e+10 1.26382e+09
769910400 -5.94415e+10 1.2947e+10 1.27611e+09
781488000 -6.0014e+10 1.30718e+10 1.2884e+09
793152000 -6.05866e+10 1.31967e+10 1.30069e+09
804902400 -6.11591e+10 1.33216e+10 1.31298e+09
816739200 -6.17316e+10 1.34464e+10 1.32527e+09
828662400 -6.23042e+10 1.35713e+10 1.33756e+09
840672000 -6.28767e+10 1.36961e+10 1.34986e+09
852768000 -6.34493e+10 1.3821e+10 1.36215e+09
864950400 -6.40218e+10 1.39459e+10 1.37444e+09
877219200 -6.45944e+10 1.40707e+10 1.38673e+09
889574400 -6.51669e+10 1.41956e+10 1.39902e+09
902016000 -6.57395e+10 1.43204e+10 1.41131e+09
914544000 -6.6312e+10 1.44453e+10 1.4236e+09
927158400 -6.68846e+10 1.45702e+10 1.43589e+09
939859200 -6.74571e+10 1.4695e+10 1.44818e+09
952646400 -6.80296e+10 1.48199e+10 1.46047e+09
965520000 -6.86022e+10 1.49447e+10 1.47276e+09
978480000 -6.91747e+10 1.50696e+10 1.48506e+09
991526400 -6.97473e+10 1.51945e+10 1.49735e+09
1004659200 -7.03198e+10 1.53193e+10 1.50964e+09
1017878400 -7.08924e+10 1.54442e+10 1.52193e+09
1031184000 -7.14649e+10 1.5569e+10 1.53422e+09
