0.0000000000;0.0000000000
0.0100000000;0.0112216883
0.0200000000;0.0224363029
0.0300000000;0.0336367746
0.0400000000;0.0448160430
0.0500000000;0.0559670611
0.0600000000;0.0670827998
0.0700000000;0.0781562522
0.0800000000;0.0891804380
0.0900000000;0.1001484080
0.1000000000;0.1110532485
0.1100000000;0.1218880854
0.1200000000;0.1326460889
0.1300000000;0.1433204776
0.1400000000;0.1539045228
0.1500000000;0.1643915527
0.1600000000;0.1747749568
0.1700000000;0.1850481896
0.1800000000;0.1952047755
0.1900000000;0.2052383120
0.2000000000;0.2151424745
0.2100000000;0.2249110198
0.2200000000;0.2345377901
0.2300000000;0.2440167171
0.2400000000;0.2533418258
0.2500000000;0.2625072378
0.2600000000;0.2715071757
0.2700000000;0.2803359663
0.2800000000;0.2889880443
0.2900000000;0.2974579558
0.3000000000;0.3057403616
0.3100000000;0.3138300409
0.3200000000;0.3217218942
0.3300000000;0.3294109469
0.3400000000;0.3368923520
0.3500000000;0.3441613936
0.3600000000;0.3512134896
0.3700000000;0.3580441946
0.3800000000;0.3646492028
0.3900000000;0.3710243507
0.4000000000;0.3771656196
0.4100000000;0.3830691383
0.4200000000;0.3887311856
0.4300000000;0.3941481921
0.4400000000;0.3993167434
0.4500000000;0.4042335813
0.4600000000;0.4088956065
0.4700000000;0.4132998801
0.4800000000;0.4174436260
0.4900000000;0.4213242321
0.5000000000;0.4249392521
0.5100000000;0.4282864074
0.5200000000;0.4313635880
0.5300000000;0.4341688542
0.5400000000;0.4367004377
0.5500000000;0.4389567426
0.5600000000;0.4409363466
0.5700000000;0.4426380020
0.5800000000;0.4440606360
0.5900000000;0.4452033518
0.6000000000;0.4460654293
0.6100000000;0.4466463248
0.6200000000;0.4469456723
0.6300000000;0.4469632831
0.6400000000;0.4466991460
0.6500000000;0.4461534276
0.6600000000;0.4453264718
0.6700000000;0.4442188000
0.6800000000;0.4428311104
0.6900000000;0.4411642776
0.7000000000;0.4392193525
0.7100000000;0.4369975610
0.7200000000;0.4345003037
0.7300000000;0.4317291547
0.7400000000;0.4286858608
0.7500000000;0.4253723405
0.7600000000;0.4217906823
0.7700000000;0.4179431442
0.7800000000;0.4138321513
0.7900000000;0.4094602952
0.8000000000;0.4048303316
0.8100000000;0.3999451790
0.8200000000;0.3948079170
0.8300000000;0.3894217838
0.8400000000;0.3837901746
0.8500000000;0.3779166394
0.8600000000;0.3718048807
0.8700000000;0.3654587509
0.8800000000;0.3588822505
0.8900000000;0.3520795250
0.9000000000;0.3450548626
0.9100000000;0.3378126914
0.9200000000;0.3303575766
0.9300000000;0.3226942174
0.9400000000;0.3148274447
