0.0000000000;0.0000000000
0.0100000000;0.0140262831
0.0200000000;0.0280387515
0.0300000000;0.0420236043
0.0400000000;0.0559670678
0.0500000000;0.0698554087
0.0600000000;0.0836749485
0.0700000000;0.0974120761
0.0800000000;0.1110532617
0.0900000000;0.1245850700
0.1000000000;0.1379941734
0.1100000000;0.1512673651
0.1200000000;0.1643915723
0.1300000000;0.1773538688
0.1400000000;0.1901414880
0.1500000000;0.2027418352
0.1600000000;0.2151425002
0.1700000000;0.2273312694
0.1800000000;0.2392961382
0.1900000000;0.2510253221
0.2000000000;0.2625072690
0.2100000000;0.2737306703
0.2200000000;0.2846844718
0.2300000000;0.2953578852
0.2400000000;0.3057403980
0.2500000000;0.3158217844
0.2600000000;0.3255921153
0.2700000000;0.3350417677
0.2800000000;0.3441614345
0.2900000000;0.3529421338
0.3000000000;0.3613752174
0.3100000000;0.3694523793
0.3200000000;0.3771656644
0.3300000000;0.3845074758
0.3400000000;0.3914705825
0.3500000000;0.3980481264
0.3600000000;0.4042336293
0.3700000000;0.4100209990
0.3800000000;0.4154045355
0.3900000000;0.4203789365
0.4000000000;0.4249393026
0.4100000000;0.4290811423
0.4200000000;0.4328003763
0.4300000000;0.4360933415
0.4400000000;0.4389567946
0.4500000000;0.4413879154
0.4600000000;0.4433843094
0.4700000000;0.4449440103
0.4800000000;0.4460654821
0.4900000000;0.4467476201
0.5000000000;0.4469897526
0.5100000000;0.4467916409
0.5200000000;0.4461534804
0.5300000000;0.4450758994
0.5400000000;0.4435599593
0.5500000000;0.4416071532
0.5600000000;0.4392194044
0.5700000000;0.4363990646
0.5800000000;0.4331489116
0.5900000000;0.4294721465
0.6000000000;0.4253723906
0.6100000000;0.4208536818
0.6200000000;0.4159204705
0.6300000000;0.4105776156
0.6400000000;0.4048303792
0.6500000000;0.3986844219
0.6600000000;0.3921457969
0.6700000000;0.3852209440
0.6800000000;0.3779166838
0.6900000000;0.3702402102
0.7000000000;0.3621990837
0.7100000000;0.3538012243
0.7200000000;0.3450549030
0.7300000000;0.3359687341
0.7400000000;0.3265516668
0.7500000000;0.3168129759
0.7600000000;0.3067622531
0.7700000000;0.2964093976
0.7800000000;0.2857646058
0.7900000000;0.2748383621
0.8000000000;0.2636414277
0.8100000000;0.2521848306
0.8200000000;0.2404798544
0.8300000000;0.2285380276
0.8400000000;0.2163711117
0.8500000000;0.2039910900
0.8600000000;0.1914101557
0.8700000000;0.1786406999
0.8800000000;0.1656952994
0.8900000000;0.1525867041
0.9000000000;0.1393278249
0.9100000000;0.1259317204
0.9200000000;0.1124115848
0.9300000000;0.0987807340
0.9400000000;0.0850525932
0.9500000000;0.0712406834
0.9600000000;0.0573586080
0.9700000000;0.0434200396
0.9800000000;0.0294387065
0.9900000000;0.0154283789
1.0000000000;0.0014028557
1.0100000000;-0.0126240491
1.0200000000;-0.0266385204
1.0300000000;-0.0406267551
1.0400000000;-0.0545749763
1.0500000000;-0.0684694460
1.0600000000;-0.0822964796
1.0700000000;-0.0960424587
