0.0000000000;0.0000000000
0.0100000000;0.0127779524
0.0200000000;0.0255447307
0.0300000000;0.0382891703
0.0400000000;0.0510001265
0.0500000000;0.0636664835
0.0600000000;0.0762771649
0.0700000000;0.0888211427
0.0800000000;0.1012874473
0.0900000000;0.1136651771
0.1000000000;0.1259435079
0.1100000000;0.1381117023
0.1200000000;0.1501591195
0.1300000000;0.1620752241
0.1400000000;0.1738495956
0.1500000000;0.1854719374
0.1600000000;0.1969320860
0.1700000000;0.2082200194
0.1800000000;0.2193258666
0.1900000000;0.2302399155
0.2000000000;0.2409526221
0.2100000000;0.2514546180
0.2200000000;0.2617367195
0.2300000000;0.2717899349
0.2400000000;0.2816054728
0.2500000000;0.2911747497
0.2600000000;0.3004893972
0.2700000000;0.3095412698
0.2800000000;0.3183224518
0.2900000000;0.3268252641
0.3000000000;0.3350422711
0.3100000000;0.3429662870
0.3200000000;0.3505903825
0.3300000000;0.3579078903
0.3400000000;0.3649124113
0.3500000000;0.3715978202
0.3600000000;0.3779582707
0.3700000000;0.3839882005
0.3800000000;0.3896823366
0.3900000000;0.3950356995
0.4000000000;0.4000436078
0.4100000000;0.4047016820
0.4200000000;0.4090058488
0.4300000000;0.4129523442
0.4400000000;0.4165377171
0.4500000000;0.4197588320
0.4600000000;0.4226128721
0.4700000000;0.4250973416
0.4800000000;0.4272100679
0.4900000000;0.4289492034
0.5000000000;0.4303132272
0.5100000000;0.4313009466
0.5200000000;0.4319114977
0.5300000000;0.4321443467
0.5400000000;0.4319992899
0.5500000000;0.4314764541
0.5600000000;0.4305762967
0.5700000000;0.4292996047
0.5800000000;0.4276474947
0.5900000000;0.4256214113
0.6000000000;0.4232231264
0.6100000000;0.4204547372
0.6200000000;0.4173186647
0.6300000000;0.4138176513
0.6400000000;0.4099547587
0.6500000000;0.4057333648
0.6600000000;0.4011571613
0.6700000000;0.3962301500
0.6800000000;0.3909566395
0.6900000000;0.3853412415
0.7000000000;0.3793888665
0.7100000000;0.3731047199
0.7200000000;0.3664942970
0.7300000000;0.3595633787
0.7400000000;0.3523180259
0.7500000000;0.3447645746
0.7600000000;0.3369096302
0.7700000000;0.3287600618
0.7800000000;0.3203229962
0.7900000000;0.3116058114
0.8000000000;0.3026161305
0.8100000000;0.2933618150
0.8200000000;0.2838509575
0.8300000000;0.2740918754
0.8400000000;0.2640931027
0.8500000000;0.2538633833
0.8600000000;0.2434116630
0.8700000000;0.2327470817
0.8800000000;0.2218789655
0.8900000000;0.2108168184
0.9000000000;0.1995703142
0.9100000000;0.1881492878
0.9200000000;0.1765637267
0.9300000000;0.1648237626
0.9400000000;0.1529396617
0.9500000000;0.1409218167
0.9600000000;0.1287807370
0.9700000000;0.1165270399
0.9800000000;0.1041714411
0.9900000000;0.0917247455
1.0000000000;0.0791978375
1.0100000000;0.0666016718
1.0200000000;0.0539472636
1.0300000000;0.0412456791
1.0400000000;0.0285080257
1.0500000000;0.0157454423
1.0600000000;0.0029690897
1.0700000000;-0.0098098594
1.0800000000;-0.0225802298
1.0900000000;-0.0353308541
1.1000000000;-0.0480505819
1.1100000000;-0.0607282899
1.1200000000;-0.0733528917
1.1300000000;-0.0859133471
1.1400000000;-0.0983986722
1.1500000000;-0.1107979487
1.1600000000;-0.1231003335
1.1700000000;-0.1352950684
1.1800000000;-0.1473714891
1.1900000000;-0.1593190349
1.2000000000;-0.1711272579
1.2100000000;-0.1827858319
1.2200000000;-0.1942845616
1.2300000000;-0.2056133914
1.2400000000;-0.2167624144
1.2500000000;-0.2277218809
1.2600000000;-0.2384822070
1.2700000000;-0.2490339828
1.2800000000;-0.2593679810
1.2900000000;-0.2694751646
1.3000000000;-0.2793466949
1.3100000000;-0.2889739394
1.3200000000;-0.2983484792
1.3300000000;-0.3074621163
1.3400000000;-0.3163068810
1.3500000000;-0.3248750386
1.3600000000;-0.3331590962
1.3700000000;-0.3411518097
1.3800000000;-0.3488461895
1.3900000000;-0.3562355068
1.4000000000;-0.3633132999
1.4100000000;-0.3700733793
1.4200000000;-0.3765098332
1.4300000000;-0.3826170333
1.4400000000;-0.3883896386
1.4500000000;-0.3938226013
1.4600000000;-0.3989111701
1.4700000000;-0.4036508952
1.4800000000;-0.4080376318
1.4900000000;-0.4120675437
1.5000000000;-0.4157371067
1.5100000000;-0.4190431120
1.5200000000;-0.4219826683
1.5300000000;-0.4245532052
1.5400000000;-0.4267524747
1.5500000000;-0.4285785535
1.5600000000;-0.4300298448
1.5700000000;-0.4311050794
1.5800000000;-0.4318033171
1.5900000000;-0.4321239473
1.6000000000;-0.4320666895
1.6100000000;-0.4316315938
1.6200000000;-0.4308190408
